ANKRD32	ATP5L
ANKRD32	C15orf40
ANKRD32	CREB1
ANKRD32	FAM219B
ANKRD32	PRR24
ANKRD32	RARS
ANKRD32	RPL7L1
ANKRD32	RPLP1
ANKRD32	SCAMP1
ANKRD32	SEPT1
ANKRD32	TMEM19
ANKRD32	UBA3
ANKRD32	UBN1
CAMK2G	ABCE1
CAMK2G	ANKRD32
CAMK2G	AP3M2
CAMK2G	BRI3BP
CAMK2G	C15orf40
CAMK2G	COX7A2L
CAMK2G	CREB1
CAMK2G	HGS
CAMK2G	MAP4
CAMK2G	MKRN2
CAMK2G	OAZ1
CAMK2G	PHB
CAMK2G	PRR24
CAMK2G	PXK
CAMK2G	RNF216
CAMK2G	RNH1
CAMK2G	SMC2
CAMK2G	TLE4
CAMK2G	TMEM19
CAMK2G	UBA3
CAMK2G	UBN1
CHAF1B	ABCE1
CHAF1B	ATRAID
CHAF1B	BRI3BP
CHAF1B	CAMK2G
CHAF1B	HDDC3
CHAF1B	HGS
CHAF1B	MIDN
CHAF1B	PHB
CHAF1B	PRR24
CHAF1B	PXK
CHAF1B	RNF216
CHAF1B	RPLP1
CHAF1B	SCAMP1
CHAF1B	SMC2
CHAF1B	TMEM19
CHAF1B	TRPC4AP
CHAF1B	ZNF226
CREB1	C6orf48
CREB1	EIF2AK4
CREB1	EMC6
CREB1	HGS
CREB1	MAP4
CREB1	NDNL2
CREB1	OGFOD1
CREB1	OGFOD3
CREB1	PHB
CREB1	PRELID1
CREB1	RARS
CREB1	RNH1
CREB1	RPL34
CREB1	SCAMP1
CREB1	TMED2
CREB1	TMEM19
HNRNPAB	ANKRD32
HNRNPAB	AP3M2
HNRNPAB	ATP5L
HNRNPAB	C19orf77
HNRNPAB	C20orf24
HNRNPAB	CMC1
HNRNPAB	CREB1
HNRNPAB	HM13
HNRNPAB	MAP4
HNRNPAB	METTL8
HNRNPAB	NDNL2
HNRNPAB	PXK
HNRNPAB	RABAC1
HNRNPAB	TLE4
HNRNPAB	TRPC4AP
NDN	BRI3BP
NDN	CAMK2G
NDN	CCDC137
NDN	CHAF1B
NDN	HM13
NDN	KATNA1
NDN	RABAC1
NDN	RARS
NDN	RPL34
NDN	SEPT1
NDN	UBN1
NDN	ZNF226
NDNL2	ATP5L
NDNL2	ATRAID
NDNL2	EMC6
NDNL2	HP1BP3
NDNL2	KATNA1
NDNL2	MKRN2
NDNL2	NCL
NDNL2	NDN
NDNL2	OAZ1
NDNL2	PHB
NDNL2	PRELID1
NDNL2	RARS
NDNL2	RNF135
NDNL2	SCAMP1
NDNL2	TLE4
NDNL2	TMED2
NDNL2	TRPC4AP
NDNL2	UBA2
OAZ1	ANAPC5
OAZ1	ANKRD32
OAZ1	C19orf77
OAZ1	C6orf48
OAZ1	CAMK2G
OAZ1	COPRS
OAZ1	EIF2AK4
OAZ1	EMC6
OAZ1	HM13
OAZ1	HP1BP3
OAZ1	METTL8
OAZ1	MKRN2
OAZ1	NCL
OAZ1	OGFOD3
OAZ1	PRR24
OAZ1	RNF135
OAZ1	RPL34
OAZ1	SEPT1
OAZ1	TLE4
PHB	ATP5L
PHB	C19orf77
PHB	C6orf48
PHB	CMC1
PHB	COPRS
PHB	FAM219B
PHB	FKBP3
PHB	HNRNPAB
PHB	HP1BP3
PHB	MAP4
PHB	MYCBP2
PHB	OGFOD1
PHB	OGFOD3
PHB	RABAC1
PHB	RPL7L1
PHB	RPS15A
PHB	TRPC4AP
PHB	UBA2
PHB	UBA3
PXK	AP3M2
PXK	C6orf48
PXK	CHMP1A
PXK	COX7A2L
PXK	FAM219B
PXK	HM13
PXK	HNRNPAB
PXK	HP1BP3
PXK	MAP4
PXK	SEPT1
PXK	SMC2
PXK	UBA2
PXK	ZNF226
SMC2	CAMK2G
SMC2	COPRS
SMC2	HGS
SMC2	HNRNPAB
SMC2	MKRN2
SMC2	MYCBP2
SMC2	NDNL2
SMC2	PRR24
SMC2	RABAC1
SMC2	RPLP1
SMC2	RPS15A
SMC2	TMEM19
SMC2	TRPC4AP
SMC2	UBN1
SMC2	ZNF226
TLE4	ANKRD32
TLE4	AP3M2
TLE4	ATRAID
TLE4	C15orf40
TLE4	C6orf48
TLE4	COX7A2L
TLE4	FAM219B
TLE4	HDDC3
TLE4	KATNA1
TLE4	MYCBP2
TLE4	OGFOD1
TLE4	OGFOD3
TLE4	PHB
TLE4	PRELID1
TLE4	PXK
TLE4	RABAC1
TLE4	RPL34
TLE4	SEPT1
TLE4	UBA2
TLE4	UBA3
TLE4	UBN1
TRPC4AP	ABCE1
TRPC4AP	BRI3BP
TRPC4AP	C20orf24
TRPC4AP	CMC1
TRPC4AP	HGS
TRPC4AP	HNRNPAB
TRPC4AP	HP1BP3
TRPC4AP	KATNA1
TRPC4AP	MYCBP2
TRPC4AP	OGFOD1
TRPC4AP	RPL7L1
TRPC4AP	RPS15A
TRPC4AP	SERPINB1
TRPC4AP	UBA2
UBN1	AP3M2
UBN1	CCDC137
UBN1	CHMP1A
UBN1	EIF2AK4
UBN1	KATNA1
UBN1	MAP4
UBN1	METTL8
UBN1	OAZ1
UBN1	PRR24
UBN1	RNH1
UBN1	SEPT1
UBN1	SMC2
UBN1	TMED2
UBN1	TRPC4AP
UBN1	ZNF226
ZNF226	AP3M2
ZNF226	ATP5L
ZNF226	ATRAID
ZNF226	CAMK2G
ZNF226	CHAF1B
ZNF226	HM13
ZNF226	HNRNPAB
ZNF226	OAZ1
ZNF226	PHB
ZNF226	SCAMP1
ZNF226	UBA3
