PKNOX1_cluster10	CCNL2_cluster10	0.553754
ANGEL1_cluster10	CCNL2_cluster10	-0.0475212
ZNF445_cluster10	CCNL2_cluster10	-0.1331
ZBTB37_cluster10	CCNL2_cluster10	-0.495323
SEMA4D_cluster10	CCNL2_cluster10	0.0178186
POLR1C_cluster10	CCNL2_cluster10	0.0123632
KLF8_cluster10	CCNL2_cluster10	-0.353705
SMPD2_cluster10	CCNL2_cluster10	0.0751433
HDAC4_cluster10	CCNL2_cluster10	-0.354158
ZNF623_cluster10	CCNL2_cluster10	0.397189
GALNS_cluster10	CCNL2_cluster10	0.232868
ZNF440_cluster10	CCNL2_cluster10	-0.397107
ZNF671_cluster10	CCNL2_cluster10	-0.121538
PPP1R35_cluster10	CCNL2_cluster10	-0.0202181
ALPK1_cluster10	CCNL2_cluster10	0.246528
PPM1L_cluster10	CCNL2_cluster10	-0.109423
TRPS1_cluster10	CCNL2_cluster10	0.329242
PPP1R15B_cluster10	CCNL2_cluster10	-0.16779
ZNF19_cluster10	CCNL2_cluster10	-0.335821
PHF13_cluster10	CCNL2_cluster10	-0.322619
PTK2_cluster10	CCNL2_cluster10	-0.211767
DPF1_cluster10	RP4-758J18.2_cluster10	0.729094
ZNF559_cluster10	RP4-758J18.2_cluster10	0.684826
TRIM32_cluster10	RP4-758J18.2_cluster10	1.01323
CYP2R1_cluster10	RP4-758J18.2_cluster10	0.306761
ZNF266_cluster10	RP4-758J18.2_cluster10	0.729292
ARSD_cluster10	RP4-758J18.2_cluster10	0.41599
NCOA3_cluster10	RP4-758J18.2_cluster10	0.736932
PPP6R1_cluster10	RP4-758J18.2_cluster10	0.287673
IRF2BP1_cluster10	ATAD3B_cluster10	0.865262
SUV39H1_cluster10	ATAD3B_cluster10	6.26311e-09
SRCAP_cluster10	ATAD3B_cluster10	2.08298e-09
ZBTB39_cluster10	ATAD3B_cluster10	0.787571
ENPP2_cluster10	ATAD3B_cluster10	0.673759
EPHX2_cluster10	ATAD3B_cluster10	-1.00378
ZFP57_cluster10	ATAD3B_cluster10	0.872509
KDM6A_cluster10	ATAD3B_cluster10	-0.635924
SIK3_cluster10	ATAD3B_cluster10	-1.10166
TYRO3_cluster10	ATAD3B_cluster10	1.0651
PPP2R3B_cluster10	ATAD3B_cluster10	-0.224272
PASK_cluster10	ATAD3B_cluster10	0.603788
PHF2_cluster10	ATAD3B_cluster10	-5.10405e-09
PHLPP2_cluster10	ATAD3B_cluster10	-0.439192
PLEKHA1_cluster10	ATAD3B_cluster10	-5.72641e-09
TRIM32_cluster10	ATAD3B_cluster10	0.897684
ZFPM1_cluster10	ATAD3B_cluster10	0.525768
KLF8_cluster10	ATAD3B_cluster10	1.38015
MBD2_cluster10	ATAD3B_cluster10	0.998077
SPRED1_cluster10	ATAD3B_cluster10	0.522779
STRN4_cluster10	ATAD3B_cluster10	-0.0138303
ZNF264_cluster10	ATAD3B_cluster10	0.0150556
GYS1_cluster10	ATAD3A_cluster10	0.465684
SMAD1_cluster10	ATAD3A_cluster10	-0.163634
CREG1_cluster10	ATAD3A_cluster10	-0.148046
SP2_cluster10	ATAD3A_cluster10	-0.206429
ZBTB33_cluster10	ATAD3A_cluster10	0.704479
BTG2_cluster10	ATAD3A_cluster10	0.697885
ZNF180_cluster10	ATAD3A_cluster10	0.560221
SOCS1_cluster10	ATAD3A_cluster10	0.96439
YBX1_cluster10	ATAD3A_cluster10	0.0682108
FLT3_cluster10	ATAD3A_cluster10	0.625374
ZBTB40_cluster10	ATAD3A_cluster10	-0.19783
MTA3_cluster10	ATAD3A_cluster10	0.510409
ZNF433_cluster10	ATAD3A_cluster10	0.495156
NFAT5_cluster10	ATAD3A_cluster10	0.190487
AAK1_cluster10	ATAD3A_cluster10	0.338352
E2F3_cluster10	SSU72_cluster10	0.160529
FLI1_cluster10	SSU72_cluster10	-0.223398
ZNF217_cluster10	AL645728.1_cluster10	1.09186
PLK2_cluster10	AL645728.1_cluster10	-9.00771e-07
CRTC1_cluster10	AL645728.1_cluster10	-1.04782
SBF1_cluster10	AL645728.1_cluster10	0.999921
PTPRN2_cluster10	AL645728.1_cluster10	0.901238
FOXJ3_cluster10	C1orf233_cluster10	-0.842644
BTRC_cluster10	C1orf233_cluster10	-0.744549
ZNF208_cluster10	C1orf233_cluster10	0.98655
HLF_cluster10	C1orf233_cluster10	0.541759
ZFP30_cluster10	C1orf233_cluster10	0.530949
ZFPM1_cluster10	C1orf233_cluster10	0.650439
USF1_cluster10	C1orf233_cluster10	0.888649
PPP1R26_cluster10	RP11-345P4.9_cluster10	-0.148337
PTPRN2_cluster10	RP11-345P4.9_cluster10	0.204553
LRRK1_cluster10	RP11-345P4.9_cluster10	0.204636
ZNF165_cluster10	RP11-345P4.9_cluster10	-0.0556215
MTA3_cluster10	RP11-345P4.9_cluster10	0.0756284
