regulator	target	weight	cell
CTH	AC142528.1	0.8	cluster6
CTH	AGO3	0.9	cluster6
CTH	C1orf131	0.9	cluster6
CTH	CCDC24	0.9	cluster6
CTH	DOCK10	0.9	cluster6
CTH	FBXO44	0.9	cluster6
CTH	LOXL3	0.9	cluster6
CTH	LRRC40	0.8	cluster6
CTH	RP1-39G22.7	0.9	cluster6
CTH	SLC26A6	0.9	cluster6
CTH	SLC4A1AP	1	cluster10
CTH	ST3GAL3	0.9	cluster6
CTH	TEX261	0.8	cluster6
CTH	ZNF197	0.9	cluster6
CTH	ZNF672	0.9	cluster6
