AC093818.1	AC096772.6	AD000090.2	ADAM22	AGPAT5	ALDH5A1	AP001171.1	AR	ARID4A	ARL13B	ARRB2	ATP1B1	ATP8B2	B4GALT1	BAZ1B	BBS9	BICD1	C10orf10	C11orf30	C11orf95	C12orf43	C16orf46	C1QTNF6	C9orf41	CACNA2D4	CCDC8	CCDC88B	CCSER2	CDH9	CDK5	CDKN1C	CEBPE	CEBPG	CEP63	CHP1	CIC	CNOT6	CTA-384D8.36	CTNND1	DHRS12	DHX32	DIS3	DNAJC12	DOT1L	DPF1	DSCR3	DUSP22	ECSIT	EFNA3	EIF2AK4	ENPP5	EPDR1	EPHB4	ERCC2	ERMAP	EZH1	F13A1	FAM83D	FARSB	FBXO5	FES	FKBP15	FKBP7	FNIP1	FOSL2	FYN	GATC	GFM2	GIN1	GLE1	GLI4	GLS	GPN3	HARBI1	HDAC11	HDHD3	HEATR5B	HES1	HINFP	HIST3H2A	HIVEP3	HOXA7	HTATIP2	HVCN1	ICAM1	INPP1	INPP5B	ITGAV	KAT6A	KCTD6	KDM2B	KHSRP	KIAA0196	KIAA0754	KIAA1429	KIF18A	KIF1B	KLHDC4	KNTC1	L3MBTL3	LGALSL	LILRB3	MAFG	MAP2K1	MAP3K13	MBD3	MBNL1-AS1	MECR	MED24	MEF2D	MERTK	MGME1	MPP7	MPRIP	MTERFD2	MTFP1	MTMR14	MTRNR2L12	MZF1	NAB2	NARS2	NBPF1	NCAPD2	NCAPD3	NEK3	NFIX	NOVA1	NQO2	NR1D2	NR4A1	NUPL2	OGT	P2RY11	PAK1	PAK1IP1	PAK4	PAPOLG	PAPSS1	PBX3	PDE4D	PELO	PEX13	PICALM	PIP4K2B	PLK1	PLRG1	POLE	PPAPDC3	PPARA	PPFIA1	PPIL3	PPIP5K1	PPP1R9B	PPP2CB	PPP2R5A	PPP2R5E	PROSER2	PRR11	PRRG4	PSTPIP1	RAB20	RAB5B	RAD51	RAF1	RAP1GAP2	RBBP5	RBL1	RFX3	RGS2	RHBDF2	ROR2	RP11-105N14.1	RP11-315O6.1	RP11-332H14.2	RP11-38P22.2	RP11-443B7.1	RP11-475N22.4	RP11-539L10.3	RP11-6J24.6	RP11-77P6.2	RPGRIP1L	RXRA	SAFB2	SDCCAG3	SEC61A2	SECISBP2L	SKI	SKIL	SKP2	SLC19A1	SLC35E2B	SMG7	SMURF2	SNAPC3	SNX7	SRGAP2	SRP14-AS1	SSPN	ST6GALNAC6	STAT6	STK38	SUPT3H	SWAP70	SYK	SYNGAP1	SYNJ2	SYP	TAF15	TARBP1	TBCK	TBL1X	TBPL1	TMEM259	TMEM38B	TPCN2	TRAFD1	TRIM16	TRIM69	TRIM9	TRPS1	TRPV2	TRRAP	ULK4	UNC50	USP46	VILL	VPS37C	VSIG10	YEATS2	ZBTB2	ZFP1	ZFP28	ZFP69	ZFPM1	ZMYND11	ZNF121	ZNF141	ZNF285	ZNF384	ZNF394	ZNF395	ZNF429	ZNF44	ZNF445	ZNF512	ZNF580	ZNF587	ZNF595	ZNF652	ZNF668	ZNF75A	ZNF91
0	0	0	0	18.4058177784205	0	0	0	0	19.5603612201024	12.2571423440559	6.56975367729019	0	0	32.5862778263009	0	7.55376022926648	0	0	0	26.3480200264822	2.49158490526916	0	6.44712155821071	0	0	4.08945423273867	0	0	8.9173566574575	0	0	20.4938227302315	13.2001623380077	5.39351345708505	0.88977315395537	12.6584849931754	0	0	3.22486203294844	14.1631647147635	26.9947690354542	27.1138355564917	0	0	9.18514877668986	12.3000158593643	12.9690822509735	0	14.2929806575871	0	48.3259563353111	0	2.34401400061833	0	0	2.52276895404649	24.2978492046416	13.4021739604232	32.7473504171645	11.2489831199263	6.52246272423432	9.01952688241413	1.25314829609078	0	0	0	0	2.09391605817505	7.53248769992937	10.1428796371096	3.14778771685692	43.7837556734452	0	0	35.0165997451343	8.04986375647403	0	0.649225824130229	0	0	2.7428980789568	3.16789707599206	0	0	4.95197968075269	0	0	7.67378067903268	13.1753040879335	6.60383843406282	21.4747470342672	11.7663022545798	0	5.44328375401414	24.1294137201767	0	16.0127894091262	0	7.70831098731647	0	0	0	6.96005288551054	24.2933916498604	13.9923064313918	0	13.7531637801924	16.1943951949192	0	0	40.7324082193367	0	7.52907189358807	10.8046207466841	29.0238907746822	7.24528015844301	11.7667761969184	0	0	0	4.18260051301334	29.2510579844679	24.6891379231126	3.05298870017911	1.54838472475533	4.10824324313421	33.3783947542817	0	0	24.0743677550624	7.38936770524158	0	1.10724341817677	31.4531881595668	0.142263273078894	6.12033902991198	18.8714516789611	4.22227883615192	0	18.4845416496718	0	0	3.17197376673332	27.1372135644095	27.4105579293793	0.816070136747446	0	0	9.37211704149211	30.7511920468733	0	0	15.5410237934903	10.0827788373334	20.2300201002318	1.66666291231879	10.5266643763438	0	0	0	0	47.6813184923	38.2436823350297	0	10.833001927209	17.5081542426669	0	0	0	2.29798441975905	0	0	0	2.37315718051227	0	0.0224639518447262	0	0	0	0	0	1.34109140946772	10.9123593371035	0	16.7272911383674	0	0	16.8380049343581	3.65799580902181	2.13624978735667	5.19328839401628	0	1.09435315949241	0	0	14.8678528054531	2.04020532562868	15.1075686081233	0	2.83130024392134	0	3.86128291791258	20.8134595799659	0	0	0	16.300792109769	0	7.7482152925756	0	30.4065204665271	17.1062969820825	5.78700984087485	8.52723697771103	14.2424453401746	0	8.42004632728617	0	0.595877012051481	6.75417899618178	3.28729779714104	0	17.3326455493938	13.0746560585393	0	0	0	8.37121786504233	0	0	0	4.23420738834942	0	8.55645859374465	0	13.6514093672937	0	16.677258336936	9.55599044559811	0	0	0	4.12622478945623	13.9297386329125	0.243535828153593	0	6.23840181607887	0	0	1.93927740661559	5.49296103237424
0	0	0	0.821537014221667	2.23494884525714	0	5.00430204921703	0	1.93970468962264	0.856244045625265	0	18.5370983276909	0	0	0	0	24.8772068366531	0	1.46318374270275	0	0	0	3.44788271344901	2.82470434820783	0	0	0	0	0	4.72240937866958	4.40725118739557	0	1.30068248941789	0	0	0	0	0	0	14.0812240771027	2.92232774157816	1.33900841859057	1.85280355699153	0	0	0	0	0	0	4.6272306254675	1.5031905464883	0.722234665148522	0	0	0	0	0	0	3.23559866565147	0.0833489062575666	11.7031421288585	0	2.77708498541098	5.81834962133302	0	1.73744762865601	0	0	0	0	0	0	0.0512738813333662	0	0	0	0.134130632641357	54.6813715700886	5.9400309111969	0	0	30.5722699243884	3.73374562460291	0	0	5.10793814810011	0	0.842578297393879	5.79883001187202	4.29210661340948	0	0	10.1777576326991	37.9742782092378	0	0	0	0.641877377023866	0	0	0	0	0	2.9973958322246	0	0	0	0	0	0	0.847794461664189	0	0	7.67972689308219	5.37718181146618	1.23114312695901	0	3.67740980111777	0	0	0	0	0	4.81098660899808	3.38926383765189	0	9.3912465729193	0	0	24.5385643382422	4.18750251690047	0	0	0	0	0	4.39102418649435	0	13.9512343488832	0.760645129372465	0	5.32630773237408	0	3.10315822123881	0	2.79211453391416	0	6.58387049345696	0	26.8336973783848	0	0	0	2.346159666622	0	7.07958660388608	0	0	52.8104872809491	0	0	0	1.3963408853207	2.91580186735787	0	0	0	0	12.8534451663728	0.995354788341216	0	0	2.43509268586686	0	0	0	0	6.74317584823421	0	0	0	4.84417040368459	0	0	0	0.356179394844151	1.6025720774916	0.586091384751037	1.25243378721907	0	14.7613998036341	1.78995130457419	7.88112774583192	0	38.0397813087529	0	5.64664753489058	6.20647182201058	11.9848953436708	0	0	0	15.5731190369636	0	0	51.6449141289972	24.9816200173067	5.63978247259105	2.57568669275194	40.8460205804357	1.98467338826187	0	0	25.8941019625003	0	0.0263983036363787	0.993127511	6.89448858342146	18.06417208223	2.86357349436851	7.13333595257077	0	0	0.0833338679735227	19.3923830537579	6.35042530394341	0	6.71529330897241	0	0	0	0	0	0	4.75590660862503	0	0	0	1.30953705857391	0	1.39316937274517	0	0	14.1958188856057	0.90188621031158	28.5700939509583	22.0980835183793	24.9262911867233	0.914418336728799	1.01961869458776	0	4.20202847436048
0	15.6049256101693	0	0.940409665307276	2.5522054169524	0	0	0	3.01568155975677	11.2177348221307	0	8.84723197128952	0	0	0.871708649745399	0	0	0	41.4688463123883	0	2.55392756935989	0	0.770158737499606	26.0987297468125	26.9687677253081	0	0	1.72280043251068	7.63482876830063	1.93251470258371	31.7443132020606	35.091221884425	0	4.88836362256694	0	8.04885183590079	3.55202182980364	0.167042451022547	0.371281442302226	2.34838831728287	0.605728659089495	0	0	0	1.90618982612887	9.10528700047293	0	2.5899347085909	0	4.83764469412595	3.39090804790493	0.2225183350391	0	0	9.98043691028202	3.35550434859734	0	0	0.765544077301277	0	0	1.42495977744279	2.13718979957506	15.3854113023772	0	0	0	0	0	15.6688921718267	0	0	5.19786092099329	14.7953114751615	0	0	1.94170728720847	0	6.48333414127318	29.1492746249297	0	4.40525255892292	0.425753186172166	0	0	0	30.690236166781	2.8659274076486	8.56468682185621	0	9.37427735732711	2.86658073813066	0	0.806648191403935	11.575979303333	2.31480442218627	0	5.11244854877286	44.0326050867144	5.10689740716963	0	0	0	4.81179133118348	1.73963296070615	0.27369088941154	0	0.597300993863602	17.1332528098722	8.14544636161986	0.10436714566323	1.50479630461589	0	3.50831969635873	5.4183300195018	4.96404965082413	0	0.562038458332523	7.93428282112238	0	0.758967559217654	3.0763522357222	0	13.7414902524703	0	7.65060081839365	1.39646793672745	4.78077896730061	1.9187844624501	3.06251763349269	4.17141613946955	4.03939835756807	12.4377122465771	0	0	27.329353621513	3.55003614508267	0.153654688388507	1.42308638512689	3.57957054573848	0	0	11.9767904971073	2.64655598374122	0	0.141090243270187	1.61290362976721	14.3145990502583	0.316091489002804	0	2.89084903439568	0	0	11.0994030608114	0	2.87566422417855	0	0	0	0	0	4.40189604724763	0	3.79663105057455	0	2.18975653206218	9.71532816418271	0	0	0.745137258718071	11.3621927347444	0	37.5076094445461	0	0.175046273346982	0	0	1.2759998794433	0	0	0	0	2.9762149430955	8.25653829541688	0	0.74931773682077	2.34065359942358	0	0	0	4.35018446950783	2.338631728953	0	0	0	0	0	7.83183618216095	0	1.03274012208802	0	0.424315367889319	2.02954540651406	0	0.324463870188826	0	0	1.1676816988009	0	0	4.88201955777596	0	3.62711026669039	0	0.90665913221212	3.38633101040702	5.62631518141003	0	0	0	0	5.75544225354426	7.67179902178303	1.26089056019439	0	0	0	4.10933126513999	0	0.133918195607931	0	34.544864832274	0	0	0	22.6551103374571	0.232301671890278	19.0741424849867	1.69404316305283	0	0	0	5.55910999847679	0	4.04446554844113	0	1.48730813833657	0.00465083782406178	0	1.06149107011196	0	0
0	0	0	0	0	0	0	0	4.50734248242358	0	32.1062906460594	7.96703133087903	0	0	13.8738987847238	0	0.903700830443579	0	0	0	5.21447447695481	0.288306972513705	0	2.42705393498178	0	0	3.17576310171605	7.23980587493375	0	9.29848234171251	0	0	20.7786094363243	15.0683878840928	3.0597784399695	7.73621083485519	0	0	15.5524112165697	5.25194101082426	6.13632844978697	0	0.419519893595282	0	0	4.88279023470455	11.5436881922766	21.5506707729695	0	13.2869904430623	0	0	0	1.95911129239618	0	0.0422767405897812	0	0	8.33637219654203	0	7.88552170149807	0	0	0	47.540655366182	0	0	0	0	0.677395150528139	19.784311062295	0	0	0	0	0	0	0	0	0	15.9869208324045	0.203773863334327	15.697284187283	0	1.12307865682746	0	0	0	23.0804036810066	1.07035655226929	9.04732407370246	20.9534387082075	5.41366070217012	0	0	0	0	6.02687785325003	0	0	1.76535285444752	5.30890296345828	0	23.6407912198143	9.83363269611068	4.57405009159922	0	6.9973165928183	3.10887180729156	12.1696721095526	8.08938869332401	0	0	11.0465562211822	3.21826392781297	0.84831025694065	4.59097813017163	3.47833240656211	6.94161399909676	12.927218257227	0	10.5410632341365	1.8234617798068	0	0.727991388884187	3.38625741488286	0	6.77192175817699	1.74390715181636	43.4433694656851	0	2.83849044935567	12.1824326609561	7.11859807116801	2.12163664480473	6.46066599166413	0	7.93123029559001	1.66616160938977	18.4385565612033	0	0	0	0	1.77703960271265	7.13093799358029	0.204493320252216	0	0	0	0	1.69302577289824	0	0	1.12110434258396	4.36385306078764	0	4.23917866882172	0	0.94617041187315	22.9300688440552	0	0	2.20361352091674	0	6.55072444362895	4.0776561233638	0	47.05438517993	0	0	0.965994374165151	0	0	0	0	0	0	0	0	0	0	12.1483885091717	6.49963358534895	0	0	36.9820698366742	42.3332323910786	30.9730554301838	3.72672131508878	2.25455872226692	7.13182174930107	0	0	0	0	0	0	0	10.0873381508807	0	26.9695980112009	15.4317471674792	21.8389794834966	0	0	0	32.3408161542862	0	0	0.0632491892632233	0	9.90450817997616	14.5598973938792	0	0	0	0	0	0	1.00149623827394	12.607639823307	0	2.96413996409447	0	14.1811882757273	0	0	0	11.8006760619032	8.44220940005251	0	1.12309154517712	0	0	12.8797777236264	0.79767713496408	0	0.280950466613559	28.9819616439751	8.63996329666863	4.20512402455854	8.02157275854844	0	0.861243223868871	13.995473443563	0	0	0	0.148228488336177	14.0663500122972	5.04070477097544
0	0	0.0626467998266659	0	17.8340690085726	0	0	0	0.484412063012208	0.961261614233209	2.34298656045029	0	0	41.3643979282687	2.92536389911896	2.79690245948317	3.26444904330152	0	0	0	6.68114675032728	9.14146512239821	25.8699568105032	2.22013620343424	7.00994192215743	0	0	5.08826614881222	0	3.58092723597095	1.24901019476052	0	1.26714931980691	0.89892974997691	20.528485795329	12.3085535908423	0	34.9338255244962	0	2.47032675006185	0	14.3693073023766	0	0	1.75542138350833	12.5797456110949	13.0253601433473	2.38969899865506	8.99525743835828	5.02614549442891	0	0	0	0	0	0	16.450275569364	0	4.82144112068873	12.2669215173333	10.2318475771436	27.7038785499442	3.5580651343148	6.80448732762178	0	16.5707444891024	19.2416585410341	0	0	0	5.22823927705942	33.613931619614	4.60632943311915	0	0.0756063679234841	7.13283339589503	0	0	22.6583398042547	0	0	0	1.36123762421197	34.0411934931593	37.4155188592133	0	4.97364765923562	0	0.413704781918349	0	12.8986089856054	5.4559160577778	0	0	0	0.990667797805025	0	0	0	0	0	9.94565602994105	5.0377714481083	0	11.5108654412563	5.34747366006691	0	0	0	3.37885197732898	0.108265932258546	4.25908026324887	0	2.31433995609137	3.23753762632454	1.90136568981014	28.1381638824329	0	2.92008529519285	10.5862803194073	0	0.44776340339845	0	0	2.126948382127	1.00349210316405	1.32235234422114	8.00884534135333	35.1490913551644	1.99844439334592	4.64692179612062	8.10264795706788	1.90672495702435	40.3084039681941	0	0	2.8068561084153	0	1.05215816878105	9.7930125394535	12.417889780336	0.800325301464025	23.8463408128851	0	0	0	5.6071596725241	0	28.2106723172797	0	2.51918683630077	0	0	3.44384324607932	12.2624555334133	5.20089380403716	0	16.7066398901583	0	38.8199334573337	9.55692349952898	7.57999010216987	0	0.0255524472999607	0	4.46253194855187	0	11.4055063348861	0	34.2183566375139	0	15.6407450482509	0	0	0	31.3893874854464	0	18.8501238534042	0	32.0457935763133	0.099260347105964	27.4276054228132	3.03553344186385	4.28041974578663	0	11.1769316512581	2.85798914047871	0	0	0	1.59258168586265	5.80900014581608	10.5132972085631	0	1.27706047878609	0	6.10946996415703	0	8.08856337122606	34.7705290385505	0	0	13.5925346658506	0.155713979959548	0	0	0	2.55579723605887	0	0	0	0	7.24615182225417	0	23.4114133092561	14.8768334682898	0	8.53289064516264	0	28.5315635562106	36.9205405646317	0	23.1910094387076	0	0	13.568961822542	0	15.1630763017899	10.4643306265519	3.85824470256266	0	0	0	0	0.000552387956249789	0	9.6183731209524	0.15930053512666	11.9221451674611	0	22.7373137022128	8.46470793892174	0.758049008057006	0	0	0	1.60492182600723	6.98982373376692	1.96226161708561	30.2108896753777	0.778021624580342	1.55911744185877
0	0	3.03073631081755	0	0	0.669426053090945	0	0	2.70769125216648	0	0	0	0	0	0	0	0.489101998793132	0	0	27.4299789297401	0	1.2353152835386	0	1.10320598957755	0	0	25.8270348630632	0	0	0	0	0	0	0	0	4.61137380765247	0	0	0	1.64384843863061	0.307532531086474	3.29817984270032	0	67.5691973134358	0	0	0.328987888255642	0	46.0866579208646	0.426695983093152	16.4874551378993	0.475617491740795	0	0	0	12.6714649409571	0	0	0	0	0	0	0	0	0	0	0	61.41814712837	13.7882043506955	10.5707717588699	0	2.74436039447133	2.63362562136078	0	0	0	8.02198255073196	0	4.92057392354519	0	0.364235456588484	0	0	0	0	3.77492385792237	3.89090683692312	33.004002441869	0	0	1.42767001950168	2.68132713165321	21.1770639738963	0	17.0964396556691	0	0	2.56398276638235	0	0.030340758087179	18.4094945729347	0	7.66044364064444	4.94203281260537	1.225375820769	12.8357411177369	57.3923340256036	0.523659792083604	1.89028133229724	0.169660165556441	22.4765624458923	4.41045188677354	52.0239373692837	0	0	1.03557422283996	0.754779532410484	0	0	0	0	0	0	2.46496034115458	0	0	0	0	0	0	0	4.81981285418252	0	0	0	1.18988415468784	0	3.72786593558901	14.1501664567827	0	0	0	0	0	0	4.38734929232587	0	0	0	8.27632373124749	0.719436971792453	0	0	0	0	1.55225350851707	0	2.07151861170114	0	0	3.18821849627628	21.7980015203091	0	0	0	0.615287166456566	1.01711395756227	0	0	0	2.35456608494122	0	0	0	0	0	0	2.06120201224558	0	0	0	1.67142559216021	1.71390646646115	0	0	6.02052967359406	1.98274208982583	0	0	0	0	2.50948771527553	0	0.891096390687579	0	0	0	0	0	0	0	0	0	4.10270298840118	0	0	0	3.84339084758382	0	0	0	0.601466509006111	3.40088204771444	0	0	0.133486521837264	2.89933596601579	1.28505808909818	0	0	0	0	1.5242888532763	1.17920283834374	0	0	0	0	20.9036244582298	3.99790967072056	1.47664680175386	0	0.788312710262446	13.1773635122886	23.3272922152237	0	0.210984754186898	1.25138139410972	0	1.39436934454195	0	0	1.65192202061552	0	5.57827681761288	0	0	14.6745365020133	2.87059044550296	0.519227939722963	0	16.4965138137318
0	0	20.3320396064427	0	10.6150540441077	11.998200685393	44.960563961262	0	45.2071238753539	0	10.0252563434415	12.6674148183312	0	0	1.78126836503273	0	2.45720758473918	0	0	0	0	3.53854897275072	0	6.17288385973253	0	0	0	21.7489179588046	2.45567932920709	4.44056001447462	0	0	0.210331444905875	23.7543118474775	0.106194422731451	0	0	0	4.06916211788384	9.36514337376205	6.32648063849991	0	1.12064192655132	0	0	9.20055876868859	4.99794778518352	19.3986967105384	0	14.4059788041066	0.455329264508813	0.0581691582731029	0	11.5667585723789	0	7.48064969745237	0	0	21.9057866642593	0	16.7092375829127	0	20.0667521944556	6.00464380785492	0	11.9378843920031	8.2431488192647	0	0	12.1521461649556	0	8.34685666362239	2.06619683601693	5.6896601857695	0	0.395432850371096	5.81650447597828	0	3.95547404284244	0	7.56571638028379	19.6335723874881	31.191653489228	0	0	7.59972801916519	0	0	0	0.507006566661794	0	0	0.33323905707301	0	5.74811676524184	0	0	0	0	3.64679224580461	0	0	41.6451518285486	4.63346285079576	7.48984657034296	0	0	9.6785721725486	0	0	0	0	0	0	18.6557287279163	0	17.6064719358265	2.01867310588958	15.8399083924989	0	57.9483294826113	4.81254995109941	0	0	2.18802091326249	2.58605718672965	0	0	0	0	19.5040951097449	5.15189220297064	0	1.24153165202594	13.3755747092959	0	9.20129369814647	31.1342724849869	0	0	0	22.8471599586584	9.37741585676863	0	0	13.8679402545833	0	0	4.46570354461413	0	19.1773616695224	4.8314653240609	0	0	19.9495521004353	11.2529088323682	0.287396656204633	0	0	0	0	14.218163071175	0	0.585157946587634	0.225061828085821	0.902653919758871	0	0	0	0	0	11.667983688233	0	0	0	0	3.44836311760625	11.5565828412291	0.641524443382666	3.51886936976517	0	0	46.0713883481498	0	0	0.0748865306824106	0	0	0	15.0516988461602	14.6335768610221	1.61601773592314	14.4694965331935	31.5294072522101	0	0	0	0	0	0	14.4823020126911	4.04789703554278	8.94128969575701	5.64267067225732	0	0	0	3.29772048584508	52.0209913737674	0	0	13.2613124932001	0	21.624373048311	0	0	24.2919475020082	0	0	0	3.15213746235906	0	0	21.3460158284065	0.219256773974049	0	0	0	0.152818895976964	0	0	0	0	0	7.73353119838027	0.0696436684243045	0	0	0	1.00623927569708	7.40996360817019	24.6778451978126	9.23488564997022	1.91408387413045	14.4833448482591	19.6073676323747	10.0019261631895	0	31.158612252972	0	22.2648744290472	5.77921387700814
0	0	0	0	0	0	0	0	0.261887832828308	0	0	0.286286917502618	1.55692214276316	0	0.17103832682978	0	2.73360979022832	0	1.7729409002313	0	0.327550868118189	0.637971487679442	0	1.20375408470989	0	0	0	0	5.79710514151204	1.06894315896456	0	0	0.686233939534991	0.299161967414153	0	1.11755852765055	0	0	0	0	0	0	2.15620014138821	0	52.4034134969763	0.359820073134858	1.56165681719577	0	0	0	0	0	0	0.126475529391638	0	1.67006909895071	0	0.322214423948053	0	0	1.83470876536096	0	1.34495284642914	0	1.15633121926007	0	0	0	0	0	0	2.67234743216815	5.20247028217714	0	0.259220491692636	0	0	0	0.525512332060721	3.71245578826336	2.3942106270169	0.66439355880896	1.0063738597711	0	0	0	0.389949018444032	2.92862112351524	0	26.7255414007644	4.36080622412872	6.88211111944355	0	0	1.64045684197685	0	0	6.51481999760625	0	3.40167877807077	0	0	2.26969802865113	0.500984567724076	0	0	0	0	1.8834839994864	0.124571194435938	0	0.813647241389137	0	0.446467243271876	0	0	0.124160470152029	0.320656490580206	0	0	1.09245320670571	0	0	0	1.06973875086862	0	2.66881076811217	1.22023267351805	0	0	0	4.7834624093615	0	0	0	0	0	0	0	0.372518323157593	0	0.0996181964672797	0.728519579352585	0	0	2.34730969786317	0	0	0.392545702251618	2.44310439820425	0.0437739750746895	8.26870883540786	0.942808347358086	2.58762395950787	0	1.69489380602358	38.5499735362159	5.68004369787171	0	0	0	1.33275069597387	0	1.324204803272	30.7270958125944	4.69917914192909	2.98271446701642	51.6320608317588	0	0	5.80564925529676	0	0	75.6785792546809	0	0.533730784621132	0.555002060442494	1.55479264936143	0	0	61.659706382848	0	0	0	1.18861599638248	0.346704074223634	1.85822476244914	0.00631764328969393	0	0	0	1.93288032297094	0	0	0	0	0	0	0.578666389159936	1.98493569935175	0	1.68918460294479	0.449745183009451	0.858955257034146	0	0	0	1.25228486564046	0	0.0142371797414682	0	0	0	0	0	0	0	2.18852200441223	0.46811218395223	0	0	0	1.11000164145539	2.07388914142748	0	0	0	3.81615160446756	0	0	27.0274013454498	0	17.2855334433447	0	4.17482884839089	0	1.07553220129241	0.268132055905007	1.72568827825297	0	0	0.459238763320869	2.66948033791241	0	1.98383834454797	0	0	0.73723673265406	0	0	1.6085475459982	0.618032405108067
0	0	0	0	1.13808188353691	0	0	0	1.51896701924678	0	0	1.78303026201348	0	0	0.209083192933929	0	1.00912202353893	0.0484979009210124	0.501749664560543	0.264281183739512	0	2.34717658399348	0	0	0	0	0.202245798350652	4.27367430198297	9.6600028886141	1.13134641543419	0	0	0.25734666439994	0	0	0	0	0	0	0	0.12677638626999	0.843380483114903	0	0	0	0	0	0	0	1.20220454509311	0	0	0	0	0	0.138882062028684	0	1.30793991100985	2.02743672498618	0	4.38755782046789	1.23989014263832	0	0.411980774143089	0	3.22553167600367	4.74209758060352	0	0	1.45780602231922	0	0	3.66971207532574	0	4.91071442828808	0	0.38076093776211	0	0	0	0	0	0	0.124042060683576	0	2.98546097633412	0	0	0.268843890821526	0	0	0.0915514553413151	0.898820066333103	0	1.77061727470239	0	0	6.01124637592575	0	0	3.59912116284357	0	0	0	4.04140620564714	0	0	0.517783815049572	0	0	0	0	0	0	0	0.977040727199171	1.52084945521686	2.79081670449896	0.754238763153907	0.0184569852592024	0	0	2.22138418669247	2.01204182402961	0	2.42785932933086	0	0.218884439424934	0	0	0	1.58366960186139	0.0235170254322698	0	0	3.27124563854695	0.655874047254207	0.351514388614013	0.260995984658835	1.32897883121649	0	0	0	3.07890327033166	1.94417907699785	0.226574017024929	67.4535587068495	0	0	0	0	0	0.487264066745237	0	1.85960713387482	3.25685297167052	0	0	0.441766030103184	0	0	0.880233144992325	0	0	0	0.583092044639625	0.621979325174462	0	0.166882908030281	0	0	0.951038250951267	0	0	3.59822103004744	0	79.0328643515174	0	0	0	0	0	0	0	0	2.9493838405275	0	0.566364666773565	0	0	1.39760853177607	0	0	0	0	76.5695882374699	0	0	0	0.436398382858625	0	1.41978647441015	0	0	0	0	13.4102059985764	0	0	0	0	1.7713360365652	0.129873544611308	0	0	1.92197022336222	0	0	1.68485872423944	1.27228552456688	0.891409563586157	0	0	2.31472686314559	0	0	0	1.38311637443085	0.719111359725853	0.880363782283154	1.69954546720835	0	0	0	1.9701021887392	0	0	0	0.696005667264644	0	3.23324431810071	0	0	1.04704032552089	1.85591757422681	0.826402728549429	0	0	0	8.27417364896233	0	0.384943953438691
30.3560856784886	0	6.51898045018705	27.0920759501678	0.614118953875853	27.0390777765987	0	20.5930875621474	1.41484187157674	9.75417319799227	1.20976173098251	3.10025037483635	32.4166991702548	0	5.54189882623013	32.18193730621	0	25.4007273651204	0	6.61292779415745	0.0433171432168969	0	5.89101989079373	2.58421464419996	1.84566143470323	16.8672623794325	0	10.783686507071	0	12.4360380518454	0	0	8.76718221369234	2.23173913455461	7.16209741536403	6.37075111470123	17.2783838438752	0	23.0995959071926	9.03714497319397	6.49675671133928	0	0	0	2.04129250166491	8.49906646387373	1.0314153810241	8.14450154203835	0	5.68219711672225	0	0.532192902159511	27.9543944793745	24.5028855120181	21.3822254557699	12.1924247488374	0	4.0963273842898	5.75782189133249	0	0	0	4.83153309859388	7.0056680035705	0	12.3067063164159	1.90829665430859	0	16.0736748239923	0	2.36945592639911	1.44337866142596	0	0	27.5138901689919	0.31635062195525	9.25680921862703	0	0	0	0	0	0	0	0	17.1813624461112	1.83989837968289	3.98177541257853	0	0	9.34245040445786	6.5876759602844	0.397569784370768	3.30602928833229	5.76225404937849	5.17045564410221	30.962637736827	0	0	15.5567570653597	0	1.3674182252815	3.05722554543247	0	0	2.51296269957719	0	18.6977659614549	0.118940061428952	19.9403661683496	3.68158768069729	0.124844457463847	5.48398079072798	16.1226502624779	1.4308171829405	8.02668696921584	0	0	12.0934305463809	13.8989841535788	0	0.948389310325326	0	2.4366383548006	19.6629539967581	16.0846706490537	7.13527037090282	3.508593456482	0	1.76696061165304	0	7.16407339617291	0.0542437946757396	0	0	2.25539153882397	1.4982038566512	0	7.26218810967428	12.690531630821	0	14.9602574167606	5.29936741322349	22.3448130014255	0	1.95278095543347	3.20364783219437	0	0.556828840103992	0	0	0	35.7135670773084	0	0	2.59473919952731	0	6.94761188969047	0	0	0	13.5953405455482	0	2.60617871008623	21.481838458245	2.56469541819814	0.784926760148701	0	0	0	0	0	0	0	21.2762453833715	0	0	0	21.8884722043018	0	0	0	0.430194229175903	4.5753085604982	28.3569103943431	0	8.08837341316596	0	0	20.49396049845	0	14.5472035583713	0	0	0	0	8.85096082727532	21.4481950704138	4.31271581030918	0	19.3292145650987	4.80656599085679	0	0	37.4397800456976	0	0	0	3.06494756521207	0	20.8268813435958	11.9507618350818	14.4531986677458	0	0	2.98872292303959	0.171995890930719	12.618401429538	18.2720166400308	0.714032520204698	0	11.1404755841204	8.43149448455729	2.22645601805102	8.14907210482544	2.85802326184132	31.6714072918117	7.68885095228437	0	20.5990648040768	0	0	5.76151520387898	26.3512410796292	3.87653422972298	0	7.95260533534301	0	2.82674185630725	13.515935586631	7.82199511690588	0	12.6055798744676	10.9833614166851	3.06497818352213	0	2.15045106631117	3.1036186631498	0.271280270163224	0	0	0
