Gene	E533_649	E449_517	E452_566	E1076_549	E1388_230	E1394_773	E904_196	E1833_31	E1156_453	E1693_568	E177_752	E820_10	E1269_409	E511_127	E189_165	E900_414	E1653_80	E580_538	E832_300	E1402_393	E1796_315	E995_313	E941_605	E260_452	E886_326	E1193_20	E1092_121	E531_162	E1906_758	E265_96	E81_679	E1263_445	E241_761	E91_241	E270_470	E1617_470	E1793_24	E1179_309	E1127_502	E1020_324	E199_252	E1719_328	E1423_320	E47_566	E1209_133	E1077_748	E650_590	E1853_152	E1738_533	E1855_521	E311_227	E1518_798	E136_136	E1938_668	E419_520	E1677_568	E1657_337	E1398_421	E171_741	E1468_567	E1126_499	E355_775	E283_606	E668_673	E1279_586	E1172_513	E1276_41	E1516_628	E1041_77	E689_146	E1314_713	E1085_58	E737_240	E1708_744	E878_404	E634_382	E640_418	E690_162	E1936_508	E1194_438	E1407_250	E539_441	E208_606	E1099_388	E1940_49	E1003_733	E620_468	E1834_501	E1767_682	E417_298	E1285_55	E600_704	E14_314	E72_393	E626_271	E49_224	E1643_675	E635_524	E1035_581	E782_519	E140_672	E968_739	E987_162	E991_688	E1641_155	E1616_20	E1710_400	E65_75	E765_588	E1778_188	E1061_646	E356_16	E530_661	E665_307	E233_740	E1307_449	E1182_456	E1040_712	E809_41	E614_37	E922_73	E931_305	E1014_487	E1429_153	E1839_511	E1730_555	E1332_456	E1411_197	E1732_689	E1109_655	E1902_339	E378_492	E1448_146	E1591_231	E733_500	E431_195	E489_506	E1466_365	E1700_22	E339_436	E50_186	E61_269	E401_25	E838_590	E1207_73	E17_443	E632_152	E1133_644	E1166_532	E142_671	E38_574	E1998_383	E1802_634	E948_95	E1811_603	E576_193	E1255_45	E1667_91	E1212_153	E1686_27	E1047_511	E1135_135	E368_395	E1877_752	E1696_650	E1501_574	E262_679	E480_531	E1594_626	E1517_297	E1008_437	E1871_325	E366_455	E750_317	E1198_474	E1375_358	E83_361	E272_377	E599_64	E812_763	E1211_176	E1192_123	E509_397	E1857_581	E1803_334	E1619_227	E1324_310	E1050_258	E552_362	E525_359	E1084_429	E627_253	E493_267	E1673_211	E1829_104	E1205_94	E657_112	E1496_313	E492_475	E978_493	E1295_786	E606_186	E1042_65	E48_405	E697_159	E1648_560	E1196_624	E369_148	E584_181	E1187_756	E465_90	E1597_154	E440_91	E1989_766	E542_689	E1186_158	E1197_434	E1458_377	E149_79	E745_525	E269_86	E1610_692	E186_430	E111_61	E1392_459	E1029_592	E27_18	E1303_60	E1781_714	E264_648	E55_236	E811_300	E94_314	E1858_772	E903_440	E121_475	E1786_771	E1859_225	E459_510	E1060_657	E1086_233	E1711_130	E192_11	E1722_186	E536_460	E1432_216	E1835_675	E284_536	E1222_500	E112_617	E358_115	E1541_519	E1728_269	E1284_496	E1232_695	E164_639	E639_580	E20_321	E424_351	E1374_578	E146_33	E1243_513	E1462_293	E862_723	E1018_217	E327_726	E1973_658	E255_42	E921_351	E257_521	E1246_784	E1343_180	E1215_694	E1145_717	E1820_502	E196_610	E837_715	E1535_560	E1581_656	E840_522	E375_702	E1824_101	E391_373	E1160_643	E1031_94	E1769_198	E792_264	E1313_28	E1059_96	E413_547	E1453_654	E56_321	E1488_668	E340_529	E1435_257	E521_720	E1863_244	E387_37	E988_114	E754_586	E455_151	E935_249	E645_566	E785_83	E405_418	E515_699	E1912_506	E245_333	E1788_88	E1665_370	E1869_90	E984_677	E271_666	E1685_2	E664_200	E1605_674	E1082_567	E1856_9	E908_704	E1865_610	E701_256	E1146_698	E795_455	E1134_401	E1628_701	E1150_401	E545_359	E1569_698	E653_520	E613_588	E370_609	E321_488	E1497_559	E597_123	E983_696	E19_521	E478_732	E113_623	E281_73	E806_508	E2_610	E1235_442	E1538_191	E996_4	E124_649	E783_608	E235_121	E1995_497	E864_686	E602_208	E144_735	E372_746	E1476_6	E274_261	E1485_667	E744_109	E467_15	E1477_23	E1422_171	E1223_494	E1918_505	E684_199	E1494_777	E641_8	E1717_222	E699_311	E1866_371	E137_463	E1602_762	E1495_129	E1129_143	E1878_343	E388_275	E672_31	E1925_560	E123_787	E374_235	E1245_91	E1505_331	E666_178	E1214_541	E791_469	E380_231	E312_787	E790_675	E1952_732	E550_787	E633_135	E243_193	E258_642	E1052_735	E656_237	E1958_559	E1911_177	E1676_246	E1270_291	E866_662	E1556_492	E1584_485	E1596_573	E1190_691	E1922_272	E1028_407	E342_210	E746_6	E1325_448	E250_200	E1033_311	E290_655	E819_175	E1742_588	E1338_628	E1635_726	E1478_288	E895_756	E256_707	E1381_304	E438_494	E183_556	E822_257	E1870_169	E1561_351	E1951_130	E35_729	E741_792	E994_520	E1379_451	E1304_449	E1799_349	E1359_362	E1234_103	E720_241	E1148_791	E1434_34	E1001_736	E543_685	E1981_695	E1493_564	E1068_633	E479_239	E453_550	E1446_606	E753_421	E949_210	E238_482	E1400_369	E1907_756	E1163_753	E125_75	E1552_269	E1523_406	E1733_551	E30_43	E117_512	E966_246	E796_259	E247_643	E938_249	E842_444	E1813_664	E775_239	E851_311	E646_390	E1567_486	E1319_246	E173_586	E275_255	E1980_17	E1791_136	E217_183	E1362_270	E1845_775	E1917_739	E216_19	E225_61	E1327_247	E313_247	E1697_712	E1624_30	E1950_750	E1121_439	E1210_554	E1579_530	E863_796	E852_432	E1526_604	E1755_401	E200_779	E1966_597	E1748_460	E1731_497	E1036_311	E892_402	E899_723	E1716_30	E1752_410	E174_631	E154_273	E1072_162	E1658_606	E1816_598	E409_420	E454_441	E1888_389	E414_328	E317_173	E1927_229	E1555_229	E537_703	E59_633	E570_30	E541_761	E1706_676	E647_277	E574_364	E794_114	E351_580	E310_357	E1297_360	E1690_554	E538_154	E1420_178	E1741_718	E547_92	E595_429	E1828_246	E1265_758	E157_612	E789_129	E134_496	E460_715	E524_643	E557_378	E333_358	E1928_739	E751_529	E182_652	E1726_231	E463_35	E847_472	E1563_134	E1167_535	E671_625	E54_380	E1806_523	E1660_628	E507_373	E1606_228	E1347_604	E1680_350	E1891_432	E1355_317	E1996_409	E1999_414	E1093_93	E180_95	E1247_58	E1896_624	E586_265	E1809_252	E476_98	E1356_1	E1880_23	E1949_728	E1817_600	E721_547	E464_192	E1570_295	E441_143	E517_590	E876_720	E175_547	E772_573	E1705_404	E179_202	E1815_70	E883_171	E172_576	E1979_620	E1241_652	E60_707	E338_761	E1575_799	E1723_443	E1438_632	E328_286	E1592_775	E831_724	E1138_454	E1361_211	E836_734	E860_37	E482_352	E58_450	E497_242	E1590_786	E346_175	E800_59	E803_398	E688_169	E961_367	E330_787	E1208_195	E203_743	E1451_458	E1171_750	E336_34	E410_672	E1883_283	E130_317	E950_345	E1340_231	E1330_546	E488_719	E535_667	E242_579	E1191_447	E1678_619	E451_50	E1548_90	E567_229	E1116_15	E1780_497	E927_669	E364_741	E1248_123	E64_616	E714_203	E947_558	E1919_419	E992_792	E176_743	E1344_282	E724_310	E1110_27	E1417_745	E486_697	E638_177	E42_795	E1_662	E731_55	E1149_729	E195_631	E1903_637	E423_585	E916_647	E562_613	E1553_238	E1838_735	E658_185	E636_218	E757_678	E443_495	E1337_768	E1177_634	E1275_329	E881_147	E1238_424	E844_525	E1101_756	E462_203	E1419_42	E1002_412	E361_163	E1519_401	E1048_398	E68_143	E885_72	E320_581	E371_22	E29_647	E1779_517	E1016_284	E553_352	E404_455	E694_69	E1384_113	E1790_60	E25_313	E1725_501	E88_342	E1401_204	E1390_388	E956_174	E1687_225	E437_331	E1345_628	E781_254	E801_535	E1069_12	E1454_171	E1534_333	E1860_793	E1775_576	E1289_317	E687_285	E1416_249	E1000_681	E677_296	E1200_667	E43_268	E499_509	E1814_25	E37_233	E1292_512	E777_323	E1218_278	E1620_133	E253_639	E1885_434	E1758_614	E367_494	E432_106	E344_745	E1336_289	E709_698	E1703_741	E223_402	E39_623	E1862_42	E1749_217	E1180_624	E1699_20	E1861_791	E918_91	E742_529	E273_679	E1629_260	E1274_6	E1443_361	E528_200	E1608_348	E1773_650	E659_210	E1600_221	E395_46	E1066_344	E1672_571	E1368_18	E1175_539	E797_199	E730_712	E398_614	E618_81	E1941_26	E884_539	E1842_507	E1514_418	E982_187	E1583_483	E1087_64	E591_398	E1354_770	E631_456	E909_633	E1259_432	E226_332	E1554_495	E1363_427	E1296_77	E302_672	E1088_345	E1038_606	E848_749	E1626_790	E680_518	E1062_541	E1704_707	E705_123	E964_542	E1444_116	E798_436	E1341_534	E1547_401	E773_740	E1682_596	E1801_417	E1623_309	E1675_208	E115_202	E1890_509	E700_30	E655_291	E46_349	E267_422	E1203_585	E1525_431	E1746_496	E944_183	E385_527	E1447_315	E280_530	E21_273	E418_460	E162_579	E604_592	E1800_719	E661_475	E1598_325	E629_148	E1170_192	E1083_328	E1027_772	E1930_527	E1720_492	E911_590	E1614_677	E349_62	E18_523	E109_244	E585_108	E1759_208	E607_132	E1181_321	E1679_109	E5_770	E1216_282	E1329_121	E1471_529	E651_444	E1713_508	E244_286	E422_569	E393_309	E232_278	E1615_127	E1724_70	E1520_751	E1143_96	E534_561	E1132_450	E1582_646	E1920_66	E1638_215	E568_559	E282_719	E1074_166	E97_22	E1073_227	E1971_109	E589_690	E36_522	E428_69	E1140_698	E1689_16	E1712_516	E197_151	E1442_487	E1821_565	E74_303	E942_672	E1257_564	E1128_760	E1830_554	E1739_435	E343_554	E1647_359	E1231_118	E1956_744	E1266_771	E1377_321	E1823_206	E975_427	E1761_661	E500_47	E456_447	E1142_91	E841_367	E1403_460	E433_296	E15_386	E347_147	E1970_433	E1603_388	E1994_636	E240_430	E825_677	E446_730	E307_520	E448_746	E102_604	E1480_134	E906_299	E749_715	E1564_788	E1120_748	E1262_622	E490_493	E1504_630	E1954_571	E608_47	E80_203	E611_267	E1158_269	E128_755	E679_609	E748_566	E1144_78	E1721_304	E1252_659	E82_415	E1096_253	E1115_117	E865_183	E1500_677	E1364_107	E1670_269	E945_744	E1964_638	E187_706	E229_576	E1625_69	E1376_353	E1745_162	E494_240	E1021_506	E768_638	E222_332	E1452_235	E1104_749	E1012_497	E1924_276	E1792_542	E211_182	E10_256	E1125_203	E551_352	E445_768	E891_64	E1226_230	E400_149	E532_149	E209_512	E869_590	E850_119	E159_258	E439_162	E1921_770	E1301_464	E292_228	E867_521	E1545_104	E522_642	E1789_34	E1985_305	E879_742	E1484_672	E1982_722	E1010_604	E1634_641	E1264_302	E145_364	E359_202	E163_106	E1023_546	E708_211	E1848_482	E1039_508	E752_277	E1058_614	E732_265	E1137_471	E205_653	E928_424	E1353_323	E1843_797	E1165_746	E1666_52	E1540_86	E508_198	E887_40	E485_458	E297_212	E155_364	E148_76	E1490_654	E1030_591	E1586_309	E158_596	E101_309	E1972_348	E1946_48	E1892_658	E1348_743	E989_588	E1810_659	E472_758	E1762_20	E1300_278	E1366_742	E896_750	E193_655	E278_242	E1459_137	E710_343	E331_219	E1804_718	E1884_695	E496_417	E784_635
ABCE1_gmp	0	0	0	0	0	0	0	1.15242570310388	1.98601964658784	0	1.80286649981094	0	1.72338552799842	0	0	0	2.09045592616454	0	0	0	0	0	0	0	0	0	0	0	0	2.01317946497115	0	1.88318704394383	1.75863688285973	0	0	2.04907097175985	1.47117696553854	0	1.80082022117161	0	2.06114181596776	0	0	0	2.02716787192337	0	0	0	0	0	0	2.22172837934478	1.95057034645846	0	0	0	0	0	0	2.34020062686794	0	1.8832511018029	0	0	0	0	0	0	2.15682274841305	0	0	0	0	0	0	0	1.63668767367903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64783186039136	0	0	0	0	2.54810267699645	2.21208700605316	0	0	0	0	0	0	0	0	0	2.26576855019348	0	0	0	0	0	0	0	0	0	2.13782158368318	2.09825663645184	0	0	0	2.04921354915235	0	0	0	0	2.10534281695663	0	1.95951335542275	0	0	0	0	0	0	0	0	0	0	1.15655635175399	0	0	0	0	0	0	2.15131611165384	0	0	1.9364838504925	0	0	1.44694500380363	1.79400124737916	0	0	0	0	0	0	0	0	0	1.88798689868885	1.9515730748542	0	2.17968963710704	0	0	2.30722976662929	0	0	0	1.11136902028537	2.20625804615646	2.04560633916157	2.07409268602223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27319554495246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74504845042044	0	0	0	0	0	0	0	1.86425403407534	0	1.91856761738126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76609297968431	0	0	0	2.30899329795609	0	1.44152760193131	0	0	0	0	0	0	0	2.12292091011002	0	0	0	0	0	2.01956394059724	0	0	0	0	0	0	0	0	0	0	0	0	2.12275709108675	0	0	0	0	0	0	1.25848730870663	0	1.90291179951435	0	0	0	0	0	0	0	0	0	0	0.231870798817045	0	2.07656923970993	0	1.27158915337149	0	0	0	0	1.88303261644821	0	0	2.00000885907812	0	0	0	0	0	0	0	0	0	1.9448920082091	0	0	0	0	0	0	2.17599429040527	0	0	0	1.68023976966082	0	1.3227840093685	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8966300976576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51961348824194	0	0	0	0	0	0	1.90784209426072	1.78662290316216	1.51817542853504	0	0	1.89686694847868	1.90108296463921	0.890932404827672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17675492955517	2.30255323745273	2.01922520337274	0	0	0	0	0	0	1.50052521876953	0	0	1.64319348827479	0	0	0	0	0	1.64738575820863	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02629359718555	0	0	0	0	1.92377979834335	1.75549921415895	0	0	0	0	0	0	0	0	0	1.91215674518411	0	0	0	0	1.71095070173648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86291686716892	0	0	1.99249489986134	0	0	0	0	0	0	0	0	0	0	1.67319458660212	1.96137604821598	0	0	0	0	0	0	0	0	0	0	0	0	1.50106872136439	0	0	0	0	0	1.62525279692625	1.92139549141403	0	0	0	0	0	0	2.20882278732702	0	0	2.40960735901182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38796466746104	0	0	1.99763375351389	0	0	0	0	1.70588467411279	0	0	0	0	2.10829178411957	0	0	1.62143564322348	0	0	0	0	0	2.11652841621823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07881760640362	0	2.63346911119287	0	0	1.57995905524793	0	0	0	0	0	0	2.55590401560833	0	0	0	1.61297737329242	0	1.52884525480219	0	0	0	0	0	0	0	0	0	0	0	1.90004155229374	0	0	0	0	0	0	1.9207813963467	2.7406034693082	0	2.11136390873859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6994084703571	0	0	0	1.95361722610498	0	0	0	0	0	0	0	0	0	0	0	2.1312517846531	0	0	0	0	0	0	0	0	1.88639718349444	0	0	0	2.33260830559649	0	0	0	2.49136556860282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93473017107939	1.8942999182627	0	0	0	0	2.12984567647025	0	0	0	0	0	0	1.58924719040012	0	1.86294400485729	0	0	0	1.91371750009088	2.44770661934872	0	1.80899862366754	0	0	0	0	0	0	0	1.92851635534358	0	0	0	1.24037465337443	1.61519657321837	2.14222260699611	0	0	0	0	0	0	2.00433110867878	0	0	1.77486554927527	1.27165788255042	1.71814795076068	0	0	0	0	0	0	2.32474507220563	0	0	0	0	0	0	1.69204980648993	1.92363100311468	0	1.93541065362997	0	0	0	0	0	0	0	0	0	2.71814637711989	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57588286819825	0	0	0	0	0	0	0	2.29871316245124	1.92163031417311	0	0	0	0	0	0	0	0	0	0	0	2.12181837399994	0	1.38862428544235	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6922125848983	0	0	0	2.16976214362783	2.13585414715348	2.06892289853218	0	0	0	3.36415813132764	0	1.84343731936754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36119821579875	1.5107269362378	0	0	0	0	0	0	0	0	0	1.95937919024749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20784069457388	0	0	1.71966634916587	0	0	1.70780652225049	0	0	0	1.99214181564635	0	0	0	0	1.99957406969781	0	0	0	2.43352831582724	0	0	0	0	0	0	0	0	0	0	2.12805189717889	0	0	0	0	0	0	0	0	1.72377369316238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01201175791601	0	0	0	1.90599935419919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34094406435588	0	0	0	0	0	0	0	1.28787568796752	0	0	0	0	1.83039879339748	1.87900111695878	0	0	0	0	0	0
ANAPC5_gmp	0	0	1.73424957174265	1.42387308260793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87219313046971	0	0	0	0	0	0	1.96394999487308	1.80471855958379	0	2.31123554556544	0	1.90433976580163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78598297364463	0	0	0	0	0	0	0	0	0	0	2.07167426333791	0	0	0	0	0	0	0	0	1.5779442202844	0	2.29360935927105	0	0.417938947926988	0	0	0	0	0	0	0	0	1.94270935690798	0	0	0	0	0	0	0	0	2.04681235924437	2.5547837247012	0	0	0	0	1.8585495881296	1.42196271498658	0	0	0	0	1.66434874518137	0	0	0	0	0	0	1.89293105496618	1.18370156446239	0	0	2.03424360318603	0	0	0	0	0	0	1.89633170149558	0	0	0	0	0	2.11429117994209	2.07799480776349	0	0	0	1.99440506601559	1.44372069916122	0	0	0	0	0	0	0	1.61796289094998	1.82586132094534	0	0	0	0	1.5733944381202	0	1.53296022812805	0	1.36436996063469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59151555401504	2.07669702088789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44846922910577	0	0	0	0	0	0	0	0	1.31355126845817	0	1.43124651122183	0	0	0	1.99768826000248	0	0	0	0	1.67732121604916	0	1.92120292585979	0	0	0	0	2.06878283718693	0	1.83518723369591	1.77480359052242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256019019683633	0	0	0.372122850132631	1.75421777308119	0	0	0	0	2.19136552165607	0	0	2.11322137902064	0	0	0	0	0	0	0	1.22206085472244	0	0	0	0	0	1.59891504901436	0	0	0	2.06105008160785	2.18477310268368	1.97854125680605	0	0	1.70673383185519	0	1.75844011614175	0	0	0	1.14066840878411	0	0	0	0	0	0	0	0	0	0	0	1.99312080189138	0	0	0	0	0	0	0	0	0	0	2.40174859101939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81024389598528	0	0	0	0	0	0	0	0	0	0	1.99477968871135	1.91009141044924	0	0	0	0	0	0	0	0	0	1.98412304419079	0	0	0	0	0	0	0	0	0	0.046402271604044	0	1.56087400456253	0.360707061883792	0	0	0	0	0	0	0	0	0	1.88941319619303	0	0	1.61393527359842	0	0	1.5241166804147	1.72658092935962	0	1.78231242850072	0	1.37997778121048	0	0	0	1.85059106600849	1.8282710444481	0	0	0	1.7279363462721	1.82156835122599	0	0	0	0	0	0	0	0	0	0	0	0.576902165588223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28256039767115	0	0	0	0	0	0	0	0	2.07931595574783	0	0	0	0	0	0	0	0	0	2.2899912339256	0	0	0	0	0	1.57385603807449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26450365329303	0	2.63512600553927	0	0	0	0.812050059126053	0	0	0	0	0	0	0	0	0	0	0	0	2.63489081235366	0	0	0	2.71011352706087	1.34996320811388	0	1.632665490293	0	1.2405575543033	0	0	0	0	0	0	0	0	0	0	0	0	2.17193292855253	0	0	0	0.0448880788748684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11600733268971	0	0	0	1.61284563401891	0	0	0	0	2.04623538779767	0	0	0	0	0	0	2.0872001268236	0	0	0	0	0	1.69890308793617	0	1.79914370497326	0	0	0	0	1.84124261770755	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80795495382664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87687721339347	0	1.90271693875591	1.54904636037408	0	0	0	0	0	0	0	0	0	0	1.52236086466885	1.69925321792617	0	2.24375187289661	2.39022425506898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06410846109309	0	2.57026309189463	0	0	0	0	0	0	2.01816241582478	0	0	0	0	0	0	0	0	0	0	1.68761130918549	0	1.69155937751493	0	0	0	1.45284285094051	0	0	0	0	0	1.97786149977064	0	0	0	0	0	0	0	0	2.25775421921654	0	0	2.52021124187294	0	0	0	0	0	0	0	0	0	0	0.138465066825847	0	0	0	2.07809701179106	0	0	0	0	0	0	1.8572462073561	0.028735277369962	0	0	0	0	0	0	1.85146756180774	0	0	1.54665396873728	0	1.97221236498922	0	1.97356083652809	0	2.60015191505514	0	1.98838130465821	0	0	0	2.03350772201007	0	0	2.23197699830934	0	0	0	0	0	0	0	1.49806776940976	0	0	0	0	0	2.15838202834937	0	0	0	0.0217595774459159	0	0	0	0	0	0	1.91215392692554	0	0	0	0	0	1.34275131561138	0	0	0	1.8478788917758	0	0	0	0	0	0	0	0	0	1.68902366098914	0	0	0	0	0	0	0	2.14473550483023	0	0	0	2.2578786019862	0	0	0	0	0	0	0	0	0	2.00236449467369	0	1.24337035714769	0	0	2.07833620469424	0	0	0	0	0	0	0	0	0	0	0	0	2.20866350076278	0	0	0	0	0	0	0	0	0	0	0	2.50217219287069	0	0	1.99509757342268	0	0	0	0	0	1.89822775473226	0	1.83276249351587	0	0	0	0	1.83711142689976	0	0	2.0978310581244	0	0	0	0	0	0	0	0	0	0	1.21080913742443	0	0	0	0	0.653230664101955	1.65146853100513	0	0	2.18235157932874	0	0	0	1.87940573635309	0	0	2.19959274220591	0	0	0	0	0	0	0	0	0	0	1.94039650408131	2.05468719013142	0	0	0	0	0	0	0	0	1.96956492345984	0	0	1.60150529165456	0	0	0	1.61516438692525	2.0565805954811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5562817476924	0	1.61873748933253	0	0	1.64831267341931	0	1.67783424865261	1.88521088043648	0	0	0	0	0	0	0	0	0	1.91083186324071	1.73776036325195	0	0	0	0	0	0	0	0	0	0	0	0	2.82025313456853	0	0	0	0	0	0	0	0.637218472073993	1.59058267767369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561051824215029	2.09665611072855	0	0	0	0	0	0	0	0	0	0	2.02033120793844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
